Date,Open,High,Low,Close,Adj Close,Volume
2012-02-06,21.253782,21.291838,20.920799,21.015938,21.015938,36189
2012-02-07,21.044479,21.263296,20.949341,21.168158,21.168158,31724
2012-02-08,28.446199,28.446199,21.472599,22.576199,22.576199,90126
2012-02-09,22.614252,22.699877,22.319326,22.366896,22.366896,84847
2012-02-10,22.167105,22.48106,21.97683,22.071966,22.071966,58362
2012-02-13,22.357382,22.595224,22.357382,22.519115,22.519115,84945
2012-02-14,22.490574,22.576199,22.290785,22.566685,22.566685,81360
2012-02-15,22.709391,22.718904,22.262243,22.366896,22.366896,48989
2012-02-16,22.423977,22.833071,22.376408,22.747446,22.747446,66136
2012-02-17,22.804527,22.804527,22.595224,22.728418,22.728418,82805
2012-02-21,22.814041,22.880638,21.539196,22.614252,22.614252,28882
2012-02-22,22.595224,22.814041,22.48106,22.680849,22.680849,80394
2012-02-23,22.652308,22.86161,22.652308,22.823557,22.823557,125097
2012-02-24,22.947235,23.280216,22.823557,23.023346,23.023346,42668
2012-02-27,22.871124,23.204107,22.577148,23.147024,23.147024,40024
2012-02-28,23.147024,23.774935,23.137417,23.28973,23.28973,97799
2012-02-29,23.384869,23.384869,22.509602,22.519115,22.519115,116608
2012-03-01,22.566685,23.155397,22.547655,22.86161,22.86161,94032
2012-03-02,22.890152,23.004318,22.076723,22.138563,22.138563,97944
2012-03-05,22.148079,22.290785,21.905476,22.071966,22.071966,86848
2012-03-06,21.843637,22.138563,21.225241,21.406004,21.406004,91970
2012-03-07,21.558224,21.786554,21.282324,21.539196,21.539196,161759
2012-03-08,21.70093,21.948288,21.406004,21.910233,21.910233,145374
2012-03-09,21.881693,22.357382,21.843637,22.300299,22.300299,59175
2012-03-12,22.281271,22.281271,21.938774,22.071966,22.071966,30270
2012-03-13,22.071966,22.595224,21.995857,22.471546,22.471546,111114
2012-03-14,22.395435,22.680849,22.319326,22.452518,22.452518,67021
2012-03-15,22.462032,22.709391,22.347866,22.595224,22.595224,84145
2012-03-16,22.20516,22.20516,21.025452,21.291838,21.291838,208569
2012-03-19,21.329893,21.815096,21.139618,21.586765,21.586765,78766
2012-03-20,21.406004,21.472599,20.930313,21.187185,21.187185,78629
2012-03-21,21.234755,21.234755,20.949341,21.111076,21.111076,39548
2012-03-22,20.854204,21.025452,20.730524,20.968369,20.968369,52718
2012-03-23,20.968369,21.415518,20.968369,21.386974,21.386974,43625
2012-03-26,21.567738,22.423977,21.567738,22.423977,22.423977,65454
2012-03-27,22.490574,22.490574,21.986343,21.986343,21.986343,69754
2012-03-28,21.995857,22.138563,21.758013,21.891207,21.891207,42571
2012-03-29,21.710443,22.148079,21.710443,21.881693,21.881693,125380
2012-03-30,22.090996,22.176619,21.843637,21.97683,21.97683,144861
2012-04-02,21.834124,22.071966,21.662874,21.986343,21.986343,119519
2012-04-03,21.948288,22.05294,21.70093,21.815096,21.815096,52143
2012-04-04,21.605791,21.605791,21.253782,21.396488,21.396488,72723
2012-04-05,21.263296,21.662874,21.158646,21.615307,21.615307,54173
2012-04-09,21.282324,21.329893,20.72101,20.797121,20.797121,53534
2012-04-10,20.797121,20.797121,20.074074,20.112129,20.112129,101724
2012-04-11,20.330946,20.663927,20.159698,20.663927,20.663927,70577
2012-04-12,20.644901,21.225241,20.644901,20.89226,20.89226,82376
2012-04-13,20.759066,20.759066,20.112129,20.178724,20.178724,74423
2012-04-16,20.292891,20.311918,19.902826,20.226294,20.226294,52826
2012-04-17,20.369001,20.806635,20.349974,20.435596,20.435596,104569
2012-04-18,20.330946,20.330946,20.007477,20.188238,20.188238,33814
2012-04-19,20.178724,20.502193,20.055046,20.359488,20.359488,44892
2012-04-20,20.540249,20.730524,20.302404,20.416571,20.416571,93536
2012-04-23,20.026505,20.273863,19.902826,20.074074,20.074074,54468
2012-04-24,20.045532,20.292891,19.931368,20.207268,20.207268,53500
2012-04-25,20.473654,20.778093,20.321432,20.49268,20.49268,40172
2012-04-26,20.502193,20.511707,20.150185,20.397543,20.397543,39244
2012-04-27,20.416571,20.416571,20.074074,20.34046,20.34046,34311
2012-04-30,20.378515,20.378515,19.855257,20.036018,20.036018,66884
2012-05-01,20.102615,20.46414,19.703035,19.798174,19.798174,73789
2012-05-02,18.551868,18.551868,16.791821,17.134315,17.134315,268372
2012-05-03,17.039179,17.257996,16.867929,17.238968,17.238968,155358
2012-05-04,17.115288,17.200912,16.973343,17.029663,17.029663,137200
2012-05-07,17.010637,17.315079,16.905985,17.134315,17.134315,78650
2012-05-08,17.029663,17.457785,16.934526,17.410215,17.410215,57812
2012-05-09,17.162857,17.277023,16.963068,16.982096,16.982096,75042
2012-05-10,17.143829,17.153343,16.772793,16.925013,16.925013,49821
2012-05-11,16.753765,16.982096,16.620571,16.66814,16.66814,54280
2012-05-14,16.468351,16.573004,16.240021,16.28759,16.28759,56117
2012-05-15,16.259048,16.66814,16.259048,16.496893,16.496893,62528
2012-05-16,16.56349,16.687168,16.487379,16.611057,16.611057,38417
2012-05-17,16.677654,17.153343,16.639599,16.886957,16.886957,101546
2012-05-18,16.867929,17.039179,16.496893,16.696682,16.696682,66747
2012-05-21,16.801334,17.21994,16.753765,17.191399,17.191399,60350
2012-05-22,17.134315,17.257996,16.125854,16.240021,16.240021,108769
