Date,Open,High,Low,Close,Adj Close,Volume
2012-02-06,67.480003,67.480003,64.739998,65.830002,56.942123,18800
2012-02-07,66.110001,66.110001,65.290001,65.389999,56.561516,2200
2012-02-08,65.349998,65.349998,59.209999,61.25,52.980473,20000
2012-02-09,60.98,64.540001,60.560001,61.639999,53.317814,10300
2012-02-10,61.16,61.849998,60.75,61.279999,53.006413,6000
2012-02-13,62.110001,64.32,61.84,64.32,55.63599,11900
2012-02-14,63.73,64.870003,63.080002,64.25,55.575439,6900
2012-02-15,64.730003,66.57,64.730003,66.18,57.244862,11100
2012-02-16,66.389999,66.489998,65.970001,66.099998,57.175659,7500
2012-02-17,66.580002,66.580002,63.27,65.57,56.717236,12600
2012-02-21,65.129997,67.419998,64.559998,64.769997,56.02523,5900
2012-02-22,65.120003,65.449997,63.349998,63.59,55.004555,14800
2012-02-23,64.040001,65.589996,63.27,65.589996,56.73452,4700
2012-02-24,65.360001,65.360001,64.239998,64.379997,55.687881,1900
2012-02-27,64.400002,64.5,64.029999,64.029999,55.385139,1600
2012-02-28,64.199997,64.199997,63.0,63.099998,54.580711,4700
2012-02-29,63.02,63.02,57.07,57.869999,50.056812,16700
2012-03-01,58.849998,58.990002,55.349998,57.619999,49.840569,21200
2012-03-02,57.599998,59.32,56.509998,57.279999,49.546482,9100
2012-03-05,57.009998,60.900002,57.009998,60.5,52.331734,10100
2012-03-06,59.68,60.43,59.009998,59.560001,51.51865,2400
2012-03-07,60.029999,60.029999,59.610001,60.009998,51.907898,1900
2012-03-08,60.630001,60.630001,59.290001,60.209999,52.080887,2600
2012-03-09,60.110001,60.240002,59.84,59.970001,51.873299,2800
2012-03-12,59.639999,60.060001,59.5,59.509998,51.475399,2200
2012-03-13,59.900002,59.959999,56.080002,57.18,49.45998,27000
2012-03-14,57.240002,57.560001,56.639999,56.970001,49.278328,6700
2012-03-15,57.34,57.34,56.689999,57.060001,49.356178,3600
2012-03-16,56.790001,58.27,56.790001,57.950001,50.126007,5900
2012-03-19,58.07,58.689999,57.299999,57.860001,50.048168,5000
2012-03-20,58.09,58.599998,57.0,57.919998,50.100067,6200
2012-03-21,57.93,58.5,56.990002,57.720001,49.927071,6200
2012-03-22,57.59,57.59,56.52,56.93,49.243732,2500
2012-03-23,56.73,57.639999,56.5,57.209999,49.485931,5300
2012-03-26,57.639999,58.34,57.5,57.580002,49.805981,6100
2012-03-27,57.360001,57.700001,56.759998,57.43,49.676228,4500
2012-03-28,57.43,57.68,56.93,57.52,49.75407,5000
2012-03-29,57.009998,57.59,57.009998,57.380001,49.632977,4400
2012-03-30,57.48,58.580002,57.48,57.939999,50.117382,32200
2012-04-02,57.619999,58.369999,57.130001,58.330002,50.454708,12100
2012-04-03,58.299999,58.299999,56.619999,56.810001,49.139938,4900
2012-04-04,56.450001,57.150002,56.450001,56.57,48.932327,6100
2012-04-05,56.040001,57.09,56.040001,56.509998,48.880436,4800
2012-04-09,56.02,56.709999,53.0,54.540001,47.176426,19400
2012-04-10,54.52,55.970001,50.720001,53.0,45.844326,21000
2012-04-11,53.27,54.41,52.57,53.150002,45.974087,16500
2012-04-12,53.080002,55.0,52.57,54.810001,47.409954,6900
2012-04-13,54.560001,54.560001,53.549999,53.950001,46.666073,7400
2012-04-16,54.759998,54.849998,53.18,54.369999,47.029373,12400
2012-04-17,54.779999,55.700001,54.259998,54.799999,47.40131,10600
2012-04-18,54.560001,54.560001,50.25,50.669998,43.828922,51700
2012-04-19,51.02,54.299999,49.389999,49.389999,42.721733,20300
2012-04-20,50.52,53.139999,50.52,51.98,44.962044,16000
2012-04-23,51.630001,52.68,51.130001,51.330002,44.399796,15000
2012-04-24,51.790001,52.0,50.849998,51.939999,44.927437,6900
2012-04-25,52.130001,55.32,51.860001,54.310001,46.977474,23200
2012-04-26,54.400002,56.09,54.310001,55.279999,47.81649,12500
2012-04-27,54.18,56.560001,54.18,55.759998,48.231693,8800
2012-04-30,55.900002,57.34,55.84,57.34,49.598385,31000
2012-05-01,57.130001,57.5,55.669998,55.959999,48.404694,13000
2012-05-02,55.790001,57.689999,55.34,57.369999,49.624321,5200
2012-05-03,57.639999,57.639999,54.310001,54.759998,47.366699,5400
2012-05-04,54.889999,56.400002,54.189999,54.360001,47.020718,2700
2012-05-07,54.369999,55.599998,52.919998,53.560001,46.362846,5200
2012-05-08,53.52,53.849998,51.060001,53.040001,45.912708,11900
2012-05-09,52.98,54.869999,52.310001,53.599998,46.397461,4600
2012-05-10,54.369999,54.369999,52.619999,53.41,46.232994,9400
2012-05-11,53.130001,53.740002,52.330002,53.049999,45.921375,2200
2012-05-14,52.509998,53.66,51.389999,51.939999,44.960518,11700
2012-05-15,52.310001,53.41,52.279999,53.040001,45.912708,8000
2012-05-16,53.560001,54.43,53.139999,53.5,46.310894,6200
2012-05-17,53.610001,54.5,52.990002,53.939999,46.691776,10400
2012-05-18,53.759998,54.0,52.049999,53.259998,46.103161,9900
2012-05-21,53.029999,53.650002,52.02,53.279999,46.120461,7300
2012-05-22,53.470001,53.880001,52.0,52.220001,45.202892,5300
2012-05-23,52.09,53.18,52.049999,53.16,46.01659,2800
2012-05-24,53.619999,53.619999,52.130001,52.5,45.445282,2500
2012-05-25,52.23,53.450001,51.799999,52.290001,45.2635,6700
2012-05-29,52.48,53.700001,52.48,53.700001,46.484016,4400
2012-05-30,53.189999,53.82,52.990002,53.009998,45.886738,3500
2012-05-31,53.0,53.77,51.169998,51.169998,44.293999,13500
2012-06-01,50.889999,51.299999,48.0,48.110001,41.645184,17200
2012-06-04,48.049999,49.740002,47.82,48.060001,41.601902,21600
2012-06-05,48.23,49.68,47.43,48.189999,41.714436,16200
2012-06-06,48.790001,53.200001,48.32,52.66,45.583786,13100
2012-06-07,53.060001,53.52,51.959999,53.220001,46.068539,10700
2012-06-08,52.77,53.75,52.419998,53.560001,46.362846,5500
2012-06-11,54.0,54.0,52.209999,52.459999,45.410641,10700
2012-06-12,53.16,53.16,51.650002,53.0,45.878094,10800
2012-06-13,53.049999,53.400002,51.349998,53.130001,45.990612,12400
2012-06-14,53.450001,56.27,51.5,55.349998,47.912319,4000
2012-06-15,56.450001,59.869999,55.52,59.869999,51.824944,21800
2012-06-18,60.060001,60.400002,56.700001,57.650002,49.903244,12200
2012-06-19,58.0,59.290001,56.139999,59.290001,51.322868,7500
2012-06-20,59.5,60.150002,58.150002,58.52,50.656334,14900
2012-06-21,58.959999,59.529999,56.810001,57.150002,49.470425,7900
2012-06-22,58.009998,58.169998,53.900002,57.0,49.340595,57400
2012-06-25,56.360001,58.02,55.02,56.970001,49.314617,9300
2012-06-26,57.43,57.700001,56.209999,57.41,49.695503,11600
2012-06-27,57.639999,58.77,57.349998,58.150002,50.336056,8300
2012-06-28,58.0,59.060001,56.0,58.849998,50.94199,5100
2012-06-29,59.75,59.75,56.16,58.549999,50.682308,7900
2012-07-02,58.560001,60.259998,57.32,58.689999,50.80349,6600
2012-07-03,58.939999,60.52,57.700001,59.130001,51.184364,4000
2012-07-05,59.689999,59.689999,57.52,57.66,49.911896,4800
2012-07-06,57.349998,57.349998,55.950001,56.779999,49.150146,2200
2012-07-09,56.950001,58.98,56.790001,57.0,49.340595,2300
